Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.11.21_15.18.09,-8.486801,51.896201,3,A,2,LTE,-92,-15,-2,7,-79,1487,51,D,-,-,-8.610208,51.892332,8479.11
2017.11.21_15.18.13,-8.486801,51.896201,3,A,2,LTE,-95,-16,-2,9,-75,2505,47,D,-,-,-8.610208,51.892332,8479.11
2017.11.21_15.18.08,-8.486801,51.896201,3,A,2,LTE,-97,-17,-4,7,-74,2773,68,D,-,-,-8.610208,51.892332,8479.11
2017.11.21_15.18.15,-8.486801,51.896201,3,A,2,LTE,-94,-16,-4,8,-75,3142,63,D,-,-,-8.610208,51.892332,8479.11
2017.11.21_15.18.14,-8.486801,51.896201,3,A,2,LTE,-95,-16,-2,6,-77,3713,102,D,-,-,-8.610208,51.892332,8479.11
2017.11.21_15.18.10,-8.486801,51.896201,3,A,2,LTE,-94,-14,-3,8,-77,3735,69,D,-,-,-8.610208,51.892332,8479.11
2017.11.21_15.18.12,-8.486801,51.896201,3,A,2,LTE,-94,-14,-3,8,-77,5770,107,D,-,-,-8.610208,51.892332,8479.11
2017.11.21_15.18.22,-8.486656,51.896228,3,A,2,LTE,-93,-16,-7,2,-80,369,12,D,-93,-16,-8.610208,51.892332,8489.2
2017.11.21_15.18.24,-8.486656,51.896228,3,A,2,LTE,-91,-14,-6,4,-81,794,27,D,-,-,-8.610208,51.892332,8489.2
2017.11.21_15.18.16,-8.486656,51.896228,3,A,2,LTE,-94,-16,-4,5,-81,883,17,D,-,-,-8.610208,51.892332,8489.2
2017.11.21_15.18.17,-8.486656,51.896228,3,A,2,LTE,-95,-16,-5,5,-81,3019,55,D,-95,-17,-8.610208,51.892332,8489.2
2017.11.21_15.18.16,-8.486656,51.896228,3,A,2,LTE,-94,-16,-3,5,-81,3142,63,D,-,-,-8.610208,51.892332,8489.2
2017.11.21_15.18.23,-8.486656,51.896228,3,A,2,LTE,-93,-16,-7,7,-74,3377,68,D,-93,-16,-8.610208,51.892332,8489.2
2017.11.21_15.18.18,-8.486656,51.896228,3,A,2,LTE,-95,-16,-5,5,-75,3668,69,D,-95,-17,-8.610208,51.892332,8489.2
2017.11.21_15.18.19,-8.486656,51.896228,3,A,2,LTE,-96,-17,-5,5,-79,3724,69,D,-94,-17,-8.610208,51.892332,8489.2
2017.11.21_15.18.20,-8.486656,51.896228,3,A,2,LTE,-96,-17,-5,5,-79,4440,82,D,-94,-17,-8.610208,51.892332,8489.2
2017.11.21_15.18.24,-8.486517,51.896256,3,A,2,LTE,-91,-14,-6,4,-81,794,27,D,-,-,-8.610208,51.892332,8498.88
2017.11.21_15.18.27,-8.486517,51.896256,3,A,2,LTE,-97,-19,-8,7,-79,794,15,D,-93,-16,-8.610208,51.892332,8498.88
2017.11.21_15.18.25,-8.486517,51.896256,3,A,2,LTE,-91,-14,-6,4,-81,827,28,D,-,-,-8.610208,51.892332,8498.88
2017.11.21_15.18.26,-8.486517,51.896256,3,A,2,LTE,-97,-19,-8,2,-77,905,28,D,-93,-16,-8.610208,51.892332,8498.88
2017.11.21_15.18.41,-8.486361,51.896286,3,A,2,LTE,-89,-15,-5,7,-73,357,7,D,-,-,-8.610208,51.892332,8509.74
2017.11.21_15.18.39,-8.486361,51.896286,3,A,2,LTE,-89,-15,-5,7,-73,1565,29,D,-,-,-8.610208,51.892332,8509.74
2017.11.21_15.18.37,-8.486361,51.896286,3,A,2,LTE,-92,-15,-8,2,-75,1666,50,D,-94,-16,-8.610208,51.892332,8509.74
2017.11.21_15.18.38,-8.486361,51.896286,3,A,2,LTE,-92,-15,-8,7,-73,2091,39,D,-,-,-8.610208,51.892332,8509.74
2017.11.21_15.18.41,-8.486221,51.896327,3,A,2,LTE,-89,-15,-5,7,-73,357,7,D,-,-,-8.610208,51.892332,8519.57
2017.11.21_15.18.45,-8.486221,51.896327,3,A,2,LTE,-89,-16,-7,4,-74,1342,45,D,-88,-16,-8.610208,51.892332,8519.57
2017.11.21_15.18.44,-8.486221,51.896327,3,A,2,LTE,-89,-16,-7,5,-72,2404,65,D,-88,-16,-8.610208,51.892332,8519.57
2017.11.21_15.18.42,-8.486221,51.896327,3,A,2,LTE,-96,-20,-8,6,-71,2520,54,D,-94,-20,-8.610208,51.892332,8519.57
2017.11.21_15.18.43,-8.486221,51.896327,3,A,2,LTE,-96,-20,-8,4,-75,2878,54,D,-94,-20,-8.610208,51.892332,8519.57
2017.11.21_15.18.54,-8.486115,51.896393,3,A,2,LTE,-84,-14,-4,4,-75,1107,21,D,-,-,-8.610208,51.892332,8527.21
2017.11.21_15.18.56,-8.486115,51.896393,3,A,2,LTE,-92,-17,-3,4,-77,1319,25,D,-87,-15,-8.610208,51.892332,8527.21
2017.11.21_15.18.57,-8.486115,51.896393,3,A,2,LTE,-92,-17,-3,4,-72,1678,38,D,-87,-15,-8.610208,51.892332,8527.21
2017.11.21_15.18.53,-8.486115,51.896393,3,A,2,LTE,-84,-14,-4,5,-69,1822,35,D,-87,-15,-8.610208,51.892332,8527.21
2017.12.02_13.03.09,-8.486062,51.896052,3,A,2,LTE,-96,-15,-3,3,-85,0,0,D,-,-,-8.610208,51.892332,8528.95
2017.12.02_13.03.48,-8.486062,51.896052,3,A,2,LTE,-92,-14,-1,4,-,22,0,D,-97,-20,-8.610208,51.892332,8528.95
2017.12.02_13.03.54,-8.486062,51.896052,3,A,2,LTE,-99,-17,-6,3,-85,44,2,D,-99,-17,-8.610208,51.892332,8528.95
2017.12.02_13.02.53,-8.486062,51.896052,3,A,2,LTE,-98,-14,-7,1,-88,89,4,D,-103,-18,-8.610208,51.892332,8528.95
2017.12.02_13.03.33,-8.486062,51.896052,3,A,2,LTE,-97,-18,-7,4,-82,111,5,D,-96,-16,-8.610208,51.892332,8528.95
2017.12.02_13.03.00,-8.486062,51.896052,3,A,2,LTE,-101,-18,-7,4,-85,145,8,D,-105,-20,-8.610208,51.892332,8528.95
2017.12.02_13.03.21,-8.486062,51.896052,3,A,2,LTE,-104,-22,-10,1,-87,145,6,D,-99,-17,-8.610208,51.892332,8528.95
2017.12.02_13.04.00,-8.486062,51.896052,3,A,2,LTE,-93,-15,-4,4,-,145,5,D,-96,-19,-8.610208,51.892332,8528.95
2017.12.02_13.02.57,-8.486062,51.896052,3,A,2,LTE,-100,-16,-7,5,-83,156,8,D,-104,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.01,-8.486062,51.896052,3,A,2,LTE,-103,-20,-8,4,-85,246,15,D,-104,-20,-8.610208,51.892332,8528.95
2017.12.02_13.03.19,-8.486062,51.896052,3,A,2,LTE,-95,-15,-4,4,-81,257,7,D,-100,-20,-8.610208,51.892332,8528.95
2017.12.02_13.02.59,-8.486062,51.896052,3,A,2,LTE,-101,-18,-7,4,-85,279,16,D,-105,-20,-8.610208,51.892332,8528.95
2017.12.02_13.02.51,-8.486062,51.896052,3,A,2,LTE,-98,-15,-9,1,-89,290,13,D,-97,-14,-8.610208,51.892332,8528.95
2017.12.02_13.03.22,-8.486062,51.896052,3,A,2,LTE,-104,-22,-10,3,-84,391,11,D,-99,-17,-8.610208,51.892332,8528.95
2017.12.02_13.03.37,-8.486062,51.896052,3,A,2,LTE,-96,-16,-7,4,-82,424,19,D,-99,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.32,-8.486062,51.896052,3,A,2,LTE,-97,-18,-7,4,-80,458,20,D,-96,-16,-8.610208,51.892332,8528.95
2017.12.02_13.03.02,-8.486062,51.896052,3,A,2,LTE,-103,-20,-8,4,-82,469,26,D,-104,-20,-8.610208,51.892332,8528.95
2017.12.02_13.04.03,-8.486062,51.896052,3,A,2,LTE,-98,-19,-9,4,-,469,12,D,-98,-16,-8.610208,51.892332,8528.95
2017.12.02_13.03.16,-8.486062,51.896052,3,A,2,LTE,-96,-16,-4,5,-77,492,18,D,-100,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.38,-8.486062,51.896052,3,A,2,LTE,-96,-16,-7,4,-82,525,15,D,-99,-19,-8.610208,51.892332,8528.95
2017.12.02_13.02.56,-8.486062,51.896052,3,A,2,LTE,-105,-20,-8,5,-83,536,30,D,-103,-16,-8.610208,51.892332,8528.95
2017.12.02_13.02.52,-8.486062,51.896052,3,A,2,LTE,-98,-14,-7,4,-81,603,30,D,-103,-18,-8.610208,51.892332,8528.95
2017.12.02_13.02.54,-8.486062,51.896052,3,A,2,LTE,-105,-20,-8,3,-85,603,34,D,-103,-16,-8.610208,51.892332,8528.95
2017.12.02_13.03.39,-8.486062,51.896052,3,A,2,LTE,-101,-20,-9,1,-84,603,25,D,-98,-17,-8.610208,51.892332,8528.95
2017.12.02_13.03.26,-8.486062,51.896052,3,A,2,LTE,-97,-17,-8,4,-80,648,12,D,-99,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.59,-8.486062,51.896052,3,A,2,LTE,-93,-15,-4,4,-,648,22,D,-96,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.06,-8.486062,51.896052,3,A,2,LTE,-100,-15,-5,5,-83,659,25,D,-101,-18,-8.610208,51.892332,8528.95
2017.12.02_13.03.20,-8.486062,51.896052,3,A,2,LTE,-95,-15,-4,4,-81,659,24,D,-100,-20,-8.610208,51.892332,8528.95
2017.12.02_13.03.55,-8.486062,51.896052,3,A,2,LTE,-104,-20,-8,3,-87,659,18,D,-101,-17,-8.610208,51.892332,8528.95
2017.12.02_13.03.50,-8.486062,51.896052,3,A,2,LTE,-93,-17,-4,4,-,671,16,D,-97,-16,-8.610208,51.892332,8528.95
2017.12.02_13.03.44,-8.486062,51.896052,3,A,2,LTE,-94,-15,-6,6,-77,682,14,D,-99,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.11,-8.486062,51.896052,3,A,2,LTE,-102,-19,-5,4,-82,715,14,D,-102,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.51,-8.486062,51.896052,3,A,2,LTE,-93,-17,-4,4,-80,771,31,D,-97,-16,-8.610208,51.892332,8528.95
2017.12.02_13.03.04,-8.486062,51.896052,3,A,2,LTE,-97,-16,-7,6,-80,794,40,D,-103,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.08,-8.486062,51.896052,3,A,2,LTE,-96,-15,-3,5,-81,794,33,D,-,-,-8.610208,51.892332,8528.95
2017.12.02_13.03.42,-8.486062,51.896052,3,A,2,LTE,-95,-15,-6,4,-81,816,27,D,-97,-20,-8.610208,51.892332,8528.95
2017.12.02_13.03.25,-8.486062,51.896052,3,A,2,LTE,-101,-19,-9,4,-80,838,26,D,-102,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.29,-8.486062,51.896052,3,A,2,LTE,-98,-17,-6,5,-84,849,16,D,-98,-16,-8.610208,51.892332,8528.95
2017.12.02_13.04.01,-8.486062,51.896052,3,A,2,LTE,-99,-17,-9,4,-,849,22,D,-100,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.41,-8.486062,51.896052,3,A,2,LTE,-95,-15,-6,4,-78,883,16,D,-97,-20,-8.610208,51.892332,8528.95
2017.12.02_13.03.47,-8.486062,51.896052,3,A,2,LTE,-93,-15,-4,5,-,883,17,D,-97,-20,-8.610208,51.892332,8528.95
2017.12.02_13.04.02,-8.486062,51.896052,3,A,2,LTE,-99,-17,-9,4,-,883,17,D,-100,-19,-8.610208,51.892332,8528.95
2017.12.02_13.02.58,-8.486062,51.896052,3,A,2,LTE,-100,-16,-7,5,-83,905,51,D,-104,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.30,-8.486062,51.896052,3,A,2,LTE,-101,-17,-6,5,-79,905,17,D,-100,-18,-8.610208,51.892332,8528.95
2017.12.02_13.03.14,-8.486062,51.896052,3,A,2,LTE,-100,-17,-6,6,-79,950,18,D,-100,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.05,-8.486062,51.896052,3,A,2,LTE,-97,-16,-7,5,-83,984,21,D,-103,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.34,-8.486062,51.896052,3,A,2,LTE,-101,-18,-9,4,-84,1028,47,D,-99,-17,-8.610208,51.892332,8528.95
2017.12.02_13.03.36,-8.486062,51.896052,3,A,2,LTE,-101,-18,-7,4,-79,1096,50,D,-99,-17,-8.610208,51.892332,8528.95
2017.12.02_13.03.49,-8.486062,51.896052,3,A,2,LTE,-92,-14,-1,4,-,1140,33,D,-97,-20,-8.610208,51.892332,8528.95
2017.12.02_13.03.28,-8.486062,51.896052,3,A,2,LTE,-98,-17,-6,4,-80,1151,21,D,-98,-16,-8.610208,51.892332,8528.95
2017.12.02_13.03.23,-8.486062,51.896052,3,A,2,LTE,-101,-19,-9,3,-84,1207,22,D,-102,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.45,-8.486062,51.896052,3,A,2,LTE,-94,-15,-6,6,-77,1207,24,D,-99,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.10,-8.486062,51.896052,3,A,2,LTE,-102,-19,-5,4,-82,1230,38,D,-102,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.57,-8.486062,51.896052,3,A,2,LTE,-94,-14,-3,7,-73,1230,23,D,-98,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.15,-8.486062,51.896052,3,A,2,LTE,-96,-16,-4,5,-77,1286,24,D,-100,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.27,-8.486062,51.896052,3,A,2,LTE,-97,-17,-8,4,-80,1420,29,D,-99,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.52,-8.486062,51.896052,3,A,2,LTE,-99,-17,-6,4,-82,1431,33,D,-99,-17,-8.610208,51.892332,8528.95
2017.12.02_13.03.07,-8.486062,51.896052,3,A,2,LTE,-100,-15,-5,6,-79,1453,47,D,-101,-18,-8.610208,51.892332,8528.95
2017.12.02_13.03.40,-8.486062,51.896052,3,A,2,LTE,-101,-20,-9,4,-81,1576,29,D,-98,-17,-8.610208,51.892332,8528.95
2017.12.02_13.03.31,-8.486062,51.896052,3,A,2,LTE,-101,-17,-6,6,-77,1588,29,D,-100,-18,-8.610208,51.892332,8528.95
2017.12.02_13.03.58,-8.486062,51.896052,3,A,2,LTE,-94,-14,-5,4,-76,1655,33,D,-98,-19,-8.610208,51.892332,8528.95
2017.12.02_13.02.50,-8.486062,51.896052,3,A,2,LTE,-98,-15,-9,2,-81,1722,78,D,-103,-20,-8.610208,51.892332,8528.95
2017.12.02_13.03.56,-8.486062,51.896052,3,A,2,LTE,-104,-20,-8,4,-82,1957,49,D,-101,-17,-8.610208,51.892332,8528.95
2017.12.02_13.03.12,-8.486062,51.896052,3,A,2,LTE,-100,-17,-6,4,-82,2046,54,D,-100,-19,-8.610208,51.892332,8528.95
2017.12.02_13.03.18,-8.486062,51.896052,3,A,2,LTE,-94,-15,-4,5,-77,2102,42,D,-,-,-8.610208,51.892332,8528.95
2017.12.02_13.03.17,-8.486062,51.896052,3,A,2,LTE,-94,-15,-4,5,-77,2136,43,D,-,-,-8.610208,51.892332,8528.95
2017.12.02_13.03.46,-8.486062,51.896052,3,A,2,LTE,-93,-15,-4,6,-77,2348,47,D,-97,-20,-8.610208,51.892332,8528.95
2017.12.03_13.47.16,-8.486,51.896219,3,A,2,LTE,-88,-13,-1,2,-75,0,0,D,-91,-13,-8.610208,51.892332,8534.1
2017.12.03_13.47.32,-8.486,51.896219,3,A,2,LTE,-91,-12,-9,9,-72,0,0,D,-92,-16,-8.610208,51.892332,8534.1
2017.12.03_13.47.34,-8.486,51.896219,3,A,2,LTE,-91,-12,-9,9,-72,0,0,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.47.35,-8.486,51.896219,3,A,2,LTE,-90,-12,-2,5,-75,0,0,D,-92,-16,-8.610208,51.892332,8534.1
2017.12.03_13.47.11,-8.486,51.896219,3,A,2,LTE,-94,-17,-4,7,-75,1263,23,D,-94,-17,-8.610208,51.892332,8534.1
2017.12.03_13.47.17,-8.486,51.896219,3,A,2,LTE,-88,-13,-1,2,-75,1532,63,D,-94,-17,-8.610208,51.892332,8534.1
2017.12.03_13.47.27,-8.486,51.896219,3,A,2,LTE,-96,-16,-6,6,-79,1968,37,D,-93,-17,-8.610208,51.892332,8534.1
2017.12.03_13.47.02,-8.486,51.896219,3,A,2,LTE,-92,-17,-5,4,-74,2516,44,D,-92,-18,-8.610208,51.892332,8534.1
2017.12.03_13.46.21,-8.486,51.896219,3,A,2,LTE,-91,-14,0,8,-75,2605,50,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.47.24,-8.486,51.896219,3,A,2,LTE,-90,-16,-7,4,-77,2907,54,D,-92,-18,-8.610208,51.892332,8534.1
2017.12.03_13.47.28,-8.486,51.896219,3,A,2,LTE,-96,-16,-8,2,-72,3030,63,D,-93,-17,-8.610208,51.892332,8534.1
2017.12.03_13.47.25,-8.486,51.896219,3,A,2,LTE,-94,-19,-7,7,-72,3366,62,D,-93,-18,-8.610208,51.892332,8534.1
2017.12.03_13.47.04,-8.486,51.896219,3,A,2,LTE,-89,-15,-5,7,-70,3422,66,D,-90,-18,-8.610208,51.892332,8534.1
2017.12.03_13.46.28,-8.486,51.896219,3,A,2,LTE,-91,-14,3,6,-81,3522,86,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.46.23,-8.486,51.896219,3,A,2,LTE,-95,-16,-2,5,-78,3545,67,D,-97,-17,-8.610208,51.892332,8534.1
2017.12.03_13.46.46,-8.486,51.896219,3,A,2,LTE,-94,-18,-4,5,-78,4048,78,D,-93,-15,-8.610208,51.892332,8534.1
2017.12.03_13.46.24,-8.486,51.896219,3,A,2,LTE,-95,-16,-2,5,-78,4216,78,D,-97,-17,-8.610208,51.892332,8534.1
2017.12.03_13.46.29,-8.486,51.896219,3,A,2,LTE,-96,-16,-2,5,-79,4216,78,D,-97,-17,-8.610208,51.892332,8534.1
2017.12.03_13.47.03,-8.486,51.896219,3,A,2,LTE,-89,-15,-5,6,-72,4317,84,D,-90,-18,-8.610208,51.892332,8534.1
2017.12.03_13.47.38,-8.486,51.896219,3,A,2,LTE,-92,-17,-7,5,-77,4317,80,D,-96,-20,-8.610208,51.892332,8534.1
2017.12.03_13.47.21,-8.486,51.896219,3,A,2,LTE,-90,-17,-7,5,-73,4585,112,D,-90,-16,-8.610208,51.892332,8534.1
2017.12.03_13.47.36,-8.486,51.896219,3,A,2,LTE,-90,-12,-2,5,-75,4663,124,D,-92,-16,-8.610208,51.892332,8534.1
2017.12.03_13.46.48,-8.486,51.896219,3,A,2,LTE,-95,-17,-5,4,-80,4730,88,D,-95,-15,-8.610208,51.892332,8534.1
2017.12.03_13.47.19,-8.486,51.896219,3,A,2,LTE,-95,-18,-7,5,-78,4842,89,D,-93,-18,-8.610208,51.892332,8534.1
2017.12.03_13.47.20,-8.486,51.896219,3,A,2,LTE,-90,-17,-7,5,-73,5021,121,D,-90,-16,-8.610208,51.892332,8534.1
2017.12.03_13.46.34,-8.486,51.896219,3,A,2,LTE,-95,-15,-1,6,-78,5245,97,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.46.50,-8.486,51.896219,3,A,2,LTE,-95,-14,-5,6,-78,5457,132,D,-97,-17,-8.610208,51.892332,8534.1
2017.12.03_13.47.07,-8.486,51.896219,3,A,2,LTE,-86,-15,-3,7,-68,5502,143,D,-90,-16,-8.610208,51.892332,8534.1
2017.12.03_13.47.01,-8.486,51.896219,3,A,2,LTE,-92,-17,-5,6,-76,5547,103,D,-92,-18,-8.610208,51.892332,8534.1
2017.12.03_13.47.10,-8.486,51.896219,3,A,2,LTE,-94,-17,-4,5,-77,5580,103,D,-94,-17,-8.610208,51.892332,8534.1
2017.12.03_13.46.59,-8.486,51.896219,3,A,2,LTE,-93,-16,-2,6,-76,5603,104,D,-96,-19,-8.610208,51.892332,8534.1
2017.12.03_13.47.09,-8.486,51.896219,3,A,2,LTE,-90,-15,-2,7,-73,5692,161,D,-92,-18,-8.610208,51.892332,8534.1
2017.12.03_13.47.39,-8.486,51.896219,3,A,2,LTE,-93,-15,-6,6,-73,5804,110,D,-97,-19,-8.610208,51.892332,8534.1
2017.12.03_13.46.38,-8.486,51.896219,3,A,2,LTE,-96,-16,-4,5,-78,5860,135,D,-95,-17,-8.610208,51.892332,8534.1
2017.12.03_13.46.19,-8.486,51.896219,3,A,2,LTE,-92,-12,1,8,-75,5871,109,D,-98,-19,-8.610208,51.892332,8534.1
2017.12.03_13.46.27,-8.486,51.896219,3,A,2,LTE,-91,-14,3,9,-74,6117,135,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.46.45,-8.486,51.896219,3,A,2,LTE,-94,-18,-4,5,-78,6151,118,D,-93,-15,-8.610208,51.892332,8534.1
2017.12.03_13.46.43,-8.486,51.896219,3,A,2,LTE,-95,-16,-5,6,-77,6162,113,D,-95,-17,-8.610208,51.892332,8534.1
2017.12.03_13.46.53,-8.486,51.896219,3,A,2,LTE,-91,-15,-4,6,-77,6318,117,D,-94,-17,-8.610208,51.892332,8534.1
2017.12.03_13.46.20,-8.486,51.896219,3,A,2,LTE,-91,-14,0,8,-75,6412,120,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.46.25,-8.486,51.896219,3,A,2,LTE,-92,-14,1,8,-72,6542,121,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.46.37,-8.486,51.896219,3,A,2,LTE,-91,-15,-2,5,-78,6587,161,D,-96,-18,-8.610208,51.892332,8534.1
2017.12.03_13.46.57,-8.486,51.896219,3,A,2,LTE,-86,-13,1,7,-72,6598,121,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.47.18,-8.486,51.896219,3,A,2,LTE,-95,-18,-7,5,-78,6598,122,D,-93,-18,-8.610208,51.892332,8534.1
2017.12.03_13.46.33,-8.486,51.896219,3,A,2,LTE,-92,-15,0,7,-76,7146,132,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.46.19,-8.486,51.896219,3,A,2,LTE,-92,-12,1,8,-75,7180,133,D,-98,-19,-8.610208,51.892332,8534.1
2017.12.03_13.46.30,-8.486,51.896219,3,A,2,LTE,-96,-16,-2,7,-76,7224,133,D,-97,-17,-8.610208,51.892332,8534.1
2017.12.03_13.47.08,-8.486,51.896219,3,A,2,LTE,-90,-15,-2,7,-73,7236,145,D,-92,-18,-8.610208,51.892332,8534.1
2017.12.03_13.46.51,-8.486,51.896219,3,A,2,LTE,-95,-14,-5,6,-78,7247,139,D,-97,-17,-8.610208,51.892332,8534.1
2017.12.03_13.46.39,-8.486,51.896219,3,A,2,LTE,-96,-16,-4,5,-78,7347,136,D,-95,-17,-8.610208,51.892332,8534.1
2017.12.03_13.47.26,-8.486,51.896219,3,A,2,LTE,-94,-19,-7,6,-74,7414,131,D,-93,-18,-8.610208,51.892332,8534.1
2017.12.03_13.46.47,-8.486,51.896219,3,A,2,LTE,-95,-17,-5,5,-78,7437,169,D,-95,-15,-8.610208,51.892332,8534.1
2017.12.03_13.46.42,-8.486,51.896219,3,A,2,LTE,-97,-17,-6,6,-77,7459,138,D,-98,-19,-8.610208,51.892332,8534.1
2017.12.03_13.46.44,-8.486,51.896219,3,A,2,LTE,-95,-16,-5,5,-78,7593,164,D,-95,-17,-8.610208,51.892332,8534.1
2017.12.03_13.47.37,-8.486,51.896219,3,A,2,LTE,-92,-17,-7,5,-77,7661,200,D,-96,-20,-8.610208,51.892332,8534.1
2017.12.03_13.46.52,-8.486,51.896219,3,A,2,LTE,-91,-15,-4,6,-74,7772,145,D,-94,-17,-8.610208,51.892332,8534.1
2017.12.03_13.46.56,-8.486,51.896219,3,A,2,LTE,-86,-13,1,5,-69,8041,148,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.47.05,-8.486,51.896219,3,A,2,LTE,-86,-15,-3,7,-70,8097,151,D,-90,-16,-8.610208,51.892332,8534.1
2017.12.03_13.46.41,-8.486,51.896219,3,A,2,LTE,-97,-17,-6,5,-80,8186,152,D,-98,-19,-8.610208,51.892332,8534.1
2017.12.03_13.46.54,-8.486,51.896219,3,A,2,LTE,-93,-15,-3,6,-77,8209,157,D,-98,-19,-8.610208,51.892332,8534.1
2017.12.03_13.46.55,-8.486,51.896219,3,A,2,LTE,-93,-15,-3,6,-73,8220,211,D,-98,-19,-8.610208,51.892332,8534.1
2017.12.03_13.46.32,-8.486,51.896219,3,A,2,LTE,-92,-15,0,7,-76,9092,168,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.46.26,-8.486,51.896219,3,A,2,LTE,-92,-14,0,8,-72,9114,165,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.47.00,-8.486,51.896219,3,A,2,LTE,-93,-16,-2,6,-76,9305,173,D,-96,-19,-8.610208,51.892332,8534.1
2017.12.03_13.46.35,-8.486,51.896219,3,A,2,LTE,-95,-15,-1,7,-76,10020,185,D,-,-,-8.610208,51.892332,8534.1
2017.12.03_13.46.36,-8.486,51.896219,3,A,2,LTE,-91,-15,-2,8,-74,10065,230,D,-96,-18,-8.610208,51.892332,8534.1
2017.12.03_13.47.22,-8.486,51.896219,3,A,2,LTE,-90,-16,-7,5,-73,11016,266,D,-92,-18,-8.610208,51.892332,8534.1
2017.12.03_14.46.17,-8.485761,51.896281,3,A,2,LTE,-102,-19,-7,4,-83,436,19,D,-98,-16,-8.610208,51.892332,8550.83
2017.12.03_14.45.58,-8.485761,51.896281,3,A,2,LTE,-97,-16,-4,4,-86,447,20,D,-101,-17,-8.610208,51.892332,8550.83
2017.12.03_14.45.53,-8.485761,51.896281,3,A,2,LTE,-100,-17,-6,4,-85,536,24,D,-101,-16,-8.610208,51.892332,8550.83
2017.12.03_14.46.02,-8.485761,51.896281,3,A,2,LTE,-100,-16,-4,4,-83,603,27,D,-101,-16,-8.610208,51.892332,8550.83
2017.12.03_14.46.18,-8.485761,51.896281,3,A,2,LTE,-102,-19,-7,3,-85,659,20,D,-98,-16,-8.610208,51.892332,8550.83
2017.12.03_14.45.55,-8.485761,51.896281,3,A,2,LTE,-96,-15,-4,4,-80,849,41,D,-100,-16,-8.610208,51.892332,8550.83
2017.12.03_14.46.00,-8.485761,51.896281,3,A,2,LTE,-103,-17,-6,4,-85,917,18,D,-98,-18,-8.610208,51.892332,8550.83
2017.12.03_14.46.19,-8.485761,51.896281,3,A,2,LTE,-102,-19,-7,4,-83,1073,40,D,-101,-15,-8.610208,51.892332,8550.83
2017.12.03_14.45.56,-8.485761,51.896281,3,A,2,LTE,-97,-16,-4,4,-82,1207,57,D,-101,-17,-8.610208,51.892332,8550.83
2017.12.03_14.45.54,-8.485761,51.896281,3,A,2,LTE,-96,-15,-4,4,-83,1263,60,D,-100,-16,-8.610208,51.892332,8550.83
2017.12.03_14.45.49,-8.485761,51.896281,3,A,2,LTE,-103,-19,-9,4,-86,1331,29,D,-99,-16,-8.610208,51.892332,8550.83
2017.12.03_14.46.20,-8.485761,51.896281,3,A,2,LTE,-102,-19,-7,4,-87,1342,35,D,-101,-15,-8.610208,51.892332,8550.83
2017.12.03_14.46.12,-8.485761,51.896281,3,A,2,LTE,-96,-15,-9,8,-79,1364,43,D,-102,-16,-8.610208,51.892332,8550.83
2017.12.03_14.46.06,-8.485761,51.896281,3,A,2,LTE,-101,-16,-5,6,-80,1498,34,D,-103,-17,-8.610208,51.892332,8550.83
2017.12.03_14.46.15,-8.485761,51.896281,3,A,2,LTE,-98,-16,-6,3,-85,1733,32,D,-103,-17,-8.610208,51.892332,8550.83
2017.12.03_14.45.50,-8.485761,51.896281,3,A,2,LTE,-102,-18,-8,4,-86,2113,39,D,-102,-16,-8.610208,51.892332,8550.83
